Stage,Company Name,Address 1,City/State,Postal/Zip,Country,Email/WWW Address,Email,Date Added,Phone,Stock Symbol
,New York Blood Center (NYBC),310 E 67th St,"New York, NY",10065,United States of America,https://www.nybc.org/,,7/16/2024 9:22,(212) 570-3000,NONE
,"Endo Pharmaceuticals, Inc.",1400 Atwater Drive,"Malvern, PA",19355,United States of America,www.endo.com,,7/16/2024 9:22,(484) 216-0000,ENDP
,Ambrx,10975 No. Torrey Pines Rd,"La Jolla, CA",92037,United States of America,www.ambrx.com,,7/16/2024 9:22,(858) 875-2400,
,Wisconsin Alumni Research Foundation,614 Walnut St,"Madison, WI",53726,United States of America,http://www.warf.org/,info@warf.org,7/16/2024 9:22,(608) 263-2500,NONE
,Versant Ventures,"One Sansome Street, Suite 3630","San Francisco, CA",94104,United States of America,http://www.versantventures.com/,,7/16/2024 9:22,(415) 801-8100,NONE
,Omeros Corporation,201 Elliott Avenue West,"Seattle, WA",98119,United States of America,https://www.omeros.com,,7/16/2024 9:22,(206) 676-5000,OMER
,Five Prime Therapeutics,,"South San Francisco, CA",94080,United States of America,https://www.fiveprime.com/,,7/16/2024 9:22,(415) 365-5600,
,Acceleron Pharma,24 Emily Street,"Cambridge, MA",2139,United States of America,www.acceleronpharma.com/,,7/16/2024 9:22,(617) 576-2220,XLRN
,Mersana Therapeutics,840 Memorial Drive,"Cambridge, MA",2139,United States of America,https://www.mersana.com/,,7/16/2024 9:22,(617) 498-0020,MRSN
,Carbogen Amcis,Ste 13 PMB 400,"Whitehouse Station, NJ",8889,United States of America,,,7/16/2024 9:22,(908) 534-5620,
,Alder Biopharmaceuticals,11804 North Creek Parkway S.,"Bothell, WA",98011,UNITED STATES,www.alderbio.com,,7/16/2024 9:22,(425) 205-2900,NONE
,Schrodinger,"101 SW Main Street, Suite 1300","Portland, OR",97204,United States of America,www.schrodinger.com,,7/16/2024 9:22,(503) 299-1150,
,Neuren Pharmaceuticals Limited,"697 Burke Road, Suite 201","Camberwell, ",VIC 3124,Australia,https://www.neurenpharma.com/,,7/16/2024 9:22,+61 3 9092 0480,
,"Newron Pharmaceuticals US, Inc.",89 Headquarters Plaza North - Suite 306,"Morristown, NJ",7960,United States of America,https://www.newron.com,,7/16/2024 9:22,(973) 993-1873,NONE
,Cardinal Health,7000 Cardinal Place,"Dublin, OH",43017,United States of America,https://www.cardinalhealth.com,,7/16/2024 9:22,(913) 451-3955,CAH
,Advent International Corporation,800 Boylston Street,"Boston, MA",2199,United States of America,https://www.adventinternational.com,,7/16/2024 9:22,(617) 951-9400,
,"Cirion Clinical Trial Services, Inc.",Cirion Clinical Trials Services,"Laval, QC",H7L3M9,CANADA,www.cirion.com,,7/16/2024 9:22,(450) 688-6445,
,Dr. Reddys Laboratories,107 College Road East,"Princeton, NJ",8540,United States of America,www.drreddys.com,,7/16/2024 9:22,(609) 375-9900,RDY
,"Covex, LLC",,", PA",,UNITED STATES,www.covex.com,,7/16/2024 9:22,(267) 960-5100,
,Kindeva Drug Delivery (Formerly Meridian Medical Tech),11200 Hudson Rd,"Woodbury, MN",55129,United States of America,https://www.kindevadd.com/,www.meridianmeds.com,7/16/2024 9:22,(443) 259-7800,NONE
,Clinilabs Inc.,423 W. 55th Street,"New York, NY",10019,United States of America,www.clinilabs.com,,7/16/2024 9:22,(646) 215-6400,NONE
,The Medicines Company,8 Sylvan Way,"Parsippany, NJ",7054,United States of America,http://www.themedicinescompany.com/,,7/16/2024 9:22,(973) 656-1616,
,Actelion Pharmaceuticals,"5000 Shoreline Court, Suite 200","South San Francisco, CA",94080,United States of America,http://www.actelion.com/,,7/16/2024 9:22,(650) 624-6900,
,Fresenius,Three Corporate Drive,"Lake Zurich, IL",60047,United States of America,http://www.fresenius-kabi.us,,7/16/2024 9:22,(847) 550-2300,NONE
,Asian Clinical Trials,1100 Cornwall Road,"Monmouth Junction, NJ",8852,United States of America,www.act-india.com,,7/16/2024 9:22,(732) 804-5980,
,Ferring Pharmaceuticals,100 Interpace Parkway,"Parsippany, NJ",7054,United States of America,https://www.ferringusa.com/,,7/16/2024 9:22,(973) 796-1600,NONE
,IAVI (International AIDS Vaccine Initiative),"125 Broad Street, 9th Floor","New York, NY",10004,United States of America,www.iavi.org,,7/16/2024 9:22,(212) 847-1111,
,UCB Inc.,1950 Lake Park Drive,"Smyrna, GA",30080,United States of America,http://www.ucb.com/,contactucb@ucb-group.com,7/16/2024 9:22,(770) 970-7500,UCB SA
,Corcept Therapeutics,149 Commonwealth Drive,"Menlo Park, CA",94025,United States of America,http://www.corcept.com/,,7/16/2024 9:22,(650) 327-3270,CORT
,Genmab Inc.,"785 Scudders Mill Rd, Building 2, 4th Fl","Plainsboro, NJ",8544,United States of America,https://www.genmab.com,,7/16/2024 9:22,(609) 430-2481,GMAB
,Teva,400 Interpace Parkway,"Parsippany, NJ",7054,United States of America,www.tevausa.com,,7/16/2024 9:22,(888) 838-2872,TEVA
,University of Pennsylvania,3451 Walnut Street,"Philadelphia, PA",19104,United States of America,,,7/16/2024 9:22,(215) 746-6295,
,"Ono Pharma USA, Inc",2000 Lenox Drive,"Trenton, NJ",8648,UNITED STATES,https://www.ono.co.jp/eng/,,7/16/2024 9:22,(609) 219-1010,OPHLY
,Cara Therapeutics,One Parrott Drive,"Shelton, CT",6484,United States of America,www.caratherapeutics.com,,7/16/2024 9:22,(203) 567-1500,
,Biomeasure Inc,,"Milford, MA",1757,United States of America,,,7/16/2024 9:22,(508) 478-0144,
,"Grunenthal USA, Inc.","360, 6662, Mt Kemble Ave","Bedminster, NJ",7921,United States of America,www.grunenthal.us,,7/16/2024 9:22,(908) 306-0024,NONE
,Cognizant Technology Solutions,300 Frank West Burr Boulevard,"Teaneck, NJ",7666,United States of America,http://www.cognizant.com,,7/16/2024 9:22,(201) 801-0233,CTSH
,Shire,,"Lexington, MA",2421,United States of America,www.shire.com,,7/16/2024 9:22,(484) 595-8800,
,Hollister Incorporated,2000 Hollister Drive,"Libertyville, IL",60048,United States of America,www.Hollister.com,,7/16/2024 9:22,(847) 680-1000,NONE
,"Hospira, a Pfizer company",,"Lake Forest, IL",60045,United States of America,http://www.hospira.com,,7/16/2024 9:22,(224) 212-2000,
,Eli Lilly & Co,Lilly Corporate Center,"Indianapolis, IN",46285,United States of America,https://www.lilly.com/,,7/16/2024 9:22,(317) 276-2000,LLY
,Scripps Research Institute,10550 North Torrey Pines Road,"La Jolla, CA",92037,United States of America,https://www.scripps.edu,,7/16/2024 9:22,(858) 784-1000,NONE
,"Exponent, Inc",149 Commonwealth Dr,"Menlo Park, CA",USA,UNITED STATES,,,7/16/2024 9:22,(650) 688-6734,
,"BioMarin Pharmaceutical, Inc.",105 Digital Drive,"Novato, CA",94949,United States of America,www.bmrn.com,http://www.biomarinpharm.com/index.html,7/16/2024 9:22,(415) 506-6700,BMRN
,"Alkermes, Inc.",852 Winter Street,"Waltham, MA",2451,United States of America,www.alkermes.com,,7/16/2024 9:22,(781) 609-6000,ALKS
,Charles River Laboratories International,6995 Longley Ln,"Reno, NV",89511,United States of America,www.criver.com,,7/16/2024 9:22,(781) 222-6000,
,Sarepta Therapeutics (Formerly AVI),215 First Street Suite 415,"Cambridge, MA",2142,UNITED STATES,http://www.sarepta.com/,,7/16/2024 9:22,(617) 274-4000,SRPT
,Battelle,505 King Avenue JM 3,"Columbus, OH",43201,United States of America,www.battelle.org,,7/16/2024 9:22,(614) 424-5853,NONE
,Hurley Consulting Associates,25 De Forest Avenue,"Summit, NJ",7901,United States of America,http://www.hurleyconsulting.com/,,7/16/2024 9:22,(973) 635-9898,NONE
,Xceleron Inc,9801 Washingtonian Boulevard,"Gaithersburg, MD",20878,United States of America,www.xceleron.com/,,7/16/2024 9:22,(240) 361-1900,
,Aptuit Inc,"Aptuit, Inc.","Greenwich, CT",6831,United States of America,www.aptuit.com,,7/16/2024 9:22,(203) 422-6600,
,"Maxcyte, Inc.","22 Firstfield Road, Suite 110","Gaithersburg, MD",20878,UNITED STATES,https://maxcyte.com/,,7/16/2024 9:22,(301) 944-1700,MXCT
,Achaogen,"One Tower Place, Suite 300","South San Francisco, CA",94080,United States of America,http://www.achaogen.com,,7/16/2024 9:22,(650) 266-1120,NONE
,FibroGen,409 Illinois Street,"San Francisco, CA",94158,United States of America,www.fibrogen.com,,7/16/2024 9:22,(415) 978-1200,FGEN
,Oxford Biomedica,Windrush Court - Transport way,"Oxford, ",OX4 6LT,United Kingdom,http://www.oxb.com/,,7/16/2024 9:22,+44 1865 783 000,OXB.L
,"Vitae Pharmaceuticals, Inc.",502 West Office Center Drive,"Fort Washington, PA",19034,United States of America,www.vitaepharma.com,,7/16/2024 9:22,(215) 461-2000,
,McKesson Corporation,One Post Street,"San Francisco, CA",94104,United States of America,www.mckesson.com,,7/16/2024 9:22,(415) 983-8300,MCK
,"Trillium Therapeutics, Inc. (TTI)",2488 Dunwin Drive,"Mississauga, Toronto, CANADA",L5L 1J9,Canada,https://trilliumtherapeutics.com/,,7/16/2024 9:22,(416) 595-0627,NONE
,Curia,,"Albany, NY",12212,United States of America,https://curiaglobal.com/,,7/16/2024 9:22,(518) 464-0279,NONE
,Breckenridge Pharmaceutical Inc,15 Massirio Drive,"Berlin, CT",6037,United States of America,http://www.bpirx.com/,,7/16/2024 9:22,(800) 367-3395,NONE
,"Innocoll, Inc.","Unit 9, Block D, Monksland Business Park","Monksland, Athlone",,Ireland,https://www.innocoll.com/,,7/16/2024 9:22,(610) 459-4278,NONE
,"Vertex Pharmaceuticals, Inc.",50 Northern Ave,"Boston, MA",2210,United States of America,www.vrtx.com,,7/16/2024 9:22,(617) 444-6100,VRTX
,"Vital Therapies, Inc.",15222 Avenue of Science,"San Diego, CA",92128,United States of America,www.vitaltherapies.com,,7/16/2024 9:22,(858) 673-6840,
,Repligen Corporation,"41 Seyon Street, Building 1, Suite 100","Waltham, MA",2453,United States of America,http://www.repligen.com/,,7/16/2024 9:22,(781) 250-0111,RGEN
,Cook Pharmica LLC,1300 S. Patterson Drive,"Bloomington, IN",47403,United States of America,www.cookpharmica.com,,7/16/2024 9:22,(812) 355-6746,
,Imunon (Previously Celsion Corporation),"997 Lenox Drive, Suite 100","Lawrenceville, NJ",8648,United States of America,https://imunon.com/,,7/16/2024 9:22,(609) 896-9100,CLSN
,Beiersdorf Inc,"15th floor, 301 Tresser Blvd","Stamford, CT",6901,United States of America,https://www.beiersdorf.com,,7/16/2024 9:22,(203) 563-5800,
,Mallinckrodt Pharmaceuticals,675 McDonnell Blvd.,"St Louis, MO",63042,United States of America,www.mallinckrodt.com,,7/16/2024 9:22,(314) 654-3000,MNKKQ
,IDT Biologika (formerly Aeras),1405 Research Blvd,"Rockville, MD",20850,United States of America,https://idt-biologika.com,,7/16/2024 9:22,(240) 559-3000,NONE
,Clinical Dynamix,,", ",,UNITED STATES,,,7/16/2024 9:22,(301) 424-2168,
,Ontario Institute for Cancer Research,101 College Street,"Toronto, ON",M5G 1L7,CANADA,,,7/16/2024 9:22,(416) 977-7599,
,Medpace Inc.,5375 Medpace Way,"Cincinnati, OH",45227,United States of America,www.medpace.com,,7/16/2024 9:22,(513) 579-9911,
,Aptose Biosciences,"251 Consumers Road, Suite 1105","Toronto, ON",M2J 4R3,Canada,https://www.aptose.com/,,7/16/2024 9:22,,APTO
,National Marrow Donor Program (NMDP)/Be the Match,500 N 5th St.,"Minneapolis, MN",55401,United States of America,https://bethematch.org,,7/16/2024 9:22,(612) 617-8326,
,Northwestern University,303 E Chicago Avenue,"Chicago, IL",60611,United States of America,,,7/16/2024 9:22,(312) 238-1209,
,"The Emmes Company, LLC","401 North Washington Street, Suite 700","Rockville, MD",20850,United States of America,https://emmes.com,,7/16/2024 9:22,(302) 362-8169,NONE
,Clinical Research Management (ClinicalRM),Clinical Research Management,"Hinckley, OH",44233,UNITED STATES,www.clinicalrm.com,,7/16/2024 9:22,(800) 431-9640,
,Mayo Clinic,200 First St. SW,"Rochester, MN",55905,United States of America,https://www.mayoclinic.org/,,7/16/2024 9:22,(904) 992-1821,NONE
,Idera Pharmaceuticals,"505 Eagleview Boulevard, Suite 212","Exton, PA",19341,United States of America,www.Iderapharma.com,,7/16/2024 9:22,(484) 348-1600,IDRA
,Revance Therapeutics Inc,7555 Gateway Boulevard,"Newark, CA",94560,United States of America,https://www.revance.com/therapeutics/,,7/16/2024 9:22,(510) 742-3400,RVNC
,Anthem,120 Monument Circle,"Indianapolis, IN",46204,United States of America,https://www.anthem.com/,http://www.wellpoint.com/,7/16/2024 9:22,(317) 532-6000,ANTM
,Comprehensive Pharmacy Services,,"Memphis, TN",37501,United States of America,https://www.cpspharm.com/,,7/16/2024 9:22,(800) 968-6962,NONE
,California Cryobank,11915 La Grange Ave,"Los Angeles, CA",90025,United States of America,https://www.cryobank.com/,,7/16/2024 9:22,(866) 927-9622,NONE
,Xencor,,"Monrovia, CA",91016,United States of America,www.xencor.com,,7/16/2024 9:22,(626) 305-5900,
,Pharming Group N.V,Darwinweg 24,"Leiden, ",2333 CR,The Netherlands,https://www.pharming.com,,7/16/2024 9:22,+31 071 5247400,PHAR
,Mayne Pharma,"3301 Benson Drive, Suite 401","Raleigh, NC",27609,United States of America,https://www.maynepharma.com,,7/16/2024 9:22,(984) 242-1399,MAYNF
,United BioSource Corporation (UBC),920 Harvest Dr,"Blue Bell, PA",19422,United States of America,www.unitedbiosource.com,,7/16/2024 9:22,(610) 225-5900,
,Auspex,1261 Liberty Way,"Vista, CA",92081,United States of America,www.auspexpharma.com,,7/16/2024 9:22,(858) 558-2400,
,Signant Health,"4000 Chemical Road, STE 300","Plymouth Meeting, PA",19462,United States of America,https://signanthealth.com,,7/16/2024 9:22,(267) 498-2300,NONE
,Avecia,125 Fortune Boulevard,"Milford, MA",1757,United States of America,http://www.avecia.com/,,7/16/2024 9:22,(508) 532-2500,
,Johnson Matthey Pharma Services,25 Patton Road,"Devens, MA",1434,United States of America,https://matthey.com,,7/16/2024 9:22,(978) 784-5000,JMAT.L
,Pharmaceutics International (Pii),10819 Gilroy Road,"Hunt Valley, MD",21031,United States of America,http://pharm-int.com/,mwescott@pharm-int.com,7/16/2024 9:22,(410) 584-0001,NONE
,Alliance for Multispecialty Research,1207 17th Avenue South,"Nashville, TN",37212,United States of America,http://www.amrllc.com/,amrllc@aol.com,7/16/2024 9:22,(615) 322-9200,
,Beardsworth,70 Church Street,"Flemington, NJ",8822,United States of America,http://www.beardsworth.com/,,7/16/2024 9:22,(908) 788-1729,
,LabCorp,8 Moore Drive,"Durham, NC",27703,United States of America,www.labcorp.com/clinicaltrials,,7/16/2024 9:22,(336) 584-5171,LH
,"G&W Laboratories, Inc.",111 Coolidge Street,"South Plainfield, NJ",7080,United States of America,www.gwlabs.com,,7/16/2024 9:22,(908) 753-2000  Ex. 3044,
,Arena Pharmaceuticals,6166 Nancy Ridge Drive,"San Diego, CA",92121,United States of America,www.arenapharm.com,,7/16/2024 9:22,(858) 453-7200,NONE
,Merck,2000 Galloping Hill Road,"Kenilworth, NJ",7033,United States of America,http://www.merck.com,,7/16/2024 9:22,(908) 740-4000,MRK
,Johnson & Johnson,One Johnson & Johnson Plaza,"New Brunswick, NJ",8933,United States of America,www.jnj.com,732-524-0400 corporate directory,7/16/2024 9:22,(908) 218-6000,JNJ
,Scynexis,,"Durham, NC",27713,United States of America,www.scynexis.com,,7/16/2024 9:22,(919) 544-8600,
,Amicus Therapeutics,6 Cedar Brook Drive,"Cranbury, NJ",8512,United States of America,https://www.amicusrx.com/,,7/16/2024 9:22,(609) 662-2000,
,Northeastern University,Northwestern University,"Boston, MA",2115,UNITED STATES,,,7/16/2024 9:22,(617) 784-7389,
,BioIVT (Prev. BioreclamationIVT),123 Frost Street,"Westbury, NY",11590,United States of America,https://www.bioivt.com,,7/16/2024 9:22,(516) 483-1196,NONE
,Boehringer Ingelheim,900 Ridgebury Road,"Ridgefield, CT",6877,United States of America,us.boehringer-ingelheim.com,,7/16/2024 9:22,(203) 798-9988,NONE
,AstraZeneca,1800 Concord Pike,"Wilmington, DE",19850,United States of America,http://www.astrazeneca.com,,7/16/2024 9:22,(301) 398-0000,AZN
,Bracco Diagnostics Inc,,"Monroe Township, NJ",8831,United States of America,www.bracco.com/,,7/16/2024 9:22,(609) 514-2200,
,Novo Nordisk,800 Scudders Mill Rd,"Oxford, England",8536,United States of America,www.novonordisk.com,,7/16/2024 9:22,(609) 987-5800,NVO
,Almac Group,Almac Group,"Souderton, PA",18964,United States of America,www.almacgroup.com,,7/16/2024 9:22,(215) 660-8500,
,SAS Corporation,,"Cary, NC",27513,United States of America,www.sas.com,,7/16/2024 9:22,(919) 677-8000,
,Bayer Corporation,Bayer Corporation,"Whippany, NJ",7981,United States of America,www.bayer.com,,7/16/2024 9:22,(862) 404-3000,
,Regeneron,777 Old Saw Mill River Road,"Tarrytown, NY",10591,United States of America,www.regeneron.com,,7/16/2024 9:22,(914) 345-7400,REGN
,Deciphera Pharmaceuticals,200 Smith Street,"Waltham, MA",2451,United States of America,www.deciphera.com,,7/16/2024 9:22,(781) 209-6400,DCPH
,"Jazz Pharmaceuticals, Inc.",3170 Porter Drive,"Palo Alto, CA",94304,United States of America,www.jazzpharma.com,,7/16/2024 9:22,(650) 496-3777,JAZZ
,Pharmacyclics,995 East Arques Ave,"Sunnyvale, CA",94085,United States of America,www.pharmacyclics.com/,,7/16/2024 9:22,(408) 215-3000,
,Tranzyme Pharma,,", NC",,United States of America,,,7/16/2024 9:22,(919) 313-4760,
,Roche,150 Clove Road,"Basel, Switzerland · On-site",7424,United States of America,www.roche.com,,7/16/2024 9:22,(973) 235-5000,
,"Esperion Therapeutics, Inc.",3891 Ranchero Drive Suite 150,"Ann Arbor, MI",48108,United States of America,www.esperion.com,danielao@esperion.com,7/16/2024 9:22,(734) 887-3903,ESPR
,"Cortex Pharmaceuticals, Inc.",15231 Barranca Parkway,"Irvine, CA",92618,United States of America,,,7/16/2024 9:22,(949) 727-3157,
,Allucent,2000 Centregreen Way Suite 300,"Cary, NC",27513,United States of America,https://www.allucent.com,poi.us@pharm-olam.com,7/16/2024 9:22,(919) 361-2286,NONE
,American Medical Association,"330 N. Wabash Ave., Suite 39300","Chicago, IL",60611,United States of America,https://www.ama-assn.org/,,7/16/2024 9:22,(312) 464-2493,NONE
,Baxter Healthcare,"Baxalta US, Inc","Deerfield, IL",60015,United States of America,www.baxter.com,www.baxterbiopharmasolutions.com,7/16/2024 9:22,(847) 948-2000,
,PBL Assay Science,"131 Ethel Road West,","Piscataway, NJ",8854,United States of America,,,7/16/2024 9:22,(732) 777-9123,
,Compugen Ltd.,"26 Harokmim St., Bldg D","Holon, Israel",5885849,Israel,www.compugen.com,,7/16/2024 9:22,+972 3 765 8585,CGEN
,Collegium Pharmaceutical,"100 Technology Center Drive, Suite 300","Stoughton, MA",2072,United States of America,www.collegiumpharma.com,,7/16/2024 9:22,(781) 713-3699,COLL
,Cigna,,", ",,United States of America,http://www.cigna.com/,,7/16/2024 9:22,,
,IDD,23 Business Park Drive,"Branford, CT",6405,United States of America,,,7/16/2024 9:22,(203) 315-4000,
,Aris Global,3119 Ponce de Leon Blvd,"Coral Gables, FL",33134,UNITED STATES,www.arisglobal.com,,7/16/2024 9:22,(203) 588-3000,NONE
,Premier Inc.,13034 Ballantyne Corporate Place,"Charlotte, NC",28277,United States of America,https://www.premierinc.com/,,7/16/2024 9:22,(704) 357-0022,PINC
,"Avid Bioservices, Inc.","2642 Michelle Drive, Suite 200","Tustin, CA",92780,United States of America,www.avidbio.com,,7/16/2024 9:22,(714) 508-6100,CDMO
,ZS Associates,212 Carnegie Center Suite 400,"Princeton, NJ",8540,United States of America,https://www.zs.com/,,7/16/2024 9:22,(609) 419-3800,NONE
,"Insmed, Inc.",9 Deer Park Drive,"Monmouth Junction, NJ",8852,United States of America,http://www.insmed.com/,,7/16/2024 9:22,(732) 997-4600,
